Time, SA, RA, OS, Fast, AV, His, RBB, RVA, RV
2.097000, 0.030798, 0.038479, 0.038479, 4.605317, 39.740674, 119.706222, 111.720057, 111.297127, 112.613053
2.098000, 0.030530, 0.038115, 0.038115, 3.742228, 37.987338, 119.811854, 111.782972, 111.270200, 112.462189
2.099000, 0.030265, 0.037760, 0.037760, 3.041709, 36.194322, 119.916615, 111.848858, 111.249463, 112.321721
2.100000, 0.030001, 0.037412, 0.037412, 2.473135, 34.360825, 120.020480, 111.917599, 111.234701, 112.191298
2.101000, 0.029740, 0.037071, 0.037071, 2.011649, 32.486032, 120.123421, 111.989086, 111.225706, 112.070585
2.102000, 0.029481, 0.036736, 0.036736, 1.637079, 30.569109, 120.225415, 112.063212, 111.222279, 111.959252
2.103000, 0.029225, 0.036406, 0.036406, 1.333049, 30.000000, 120.326434, 112.139871, 111.224224, 111.856986
2.104000, 0.028970, 0.036081, 0.036081, 1.086270, 30.000000, 120.426454, 112.218963, 111.231352, 111.763478
2.105000, 0.028718, 0.035760, 0.035760, 0.885956, 24.356551, 120.525448, 112.300391, 111.243483, 111.678434
2.106000, 0.028469, 0.035444, 0.035444, 0.723352, 19.776634, 120.623393, 112.384058, 111.260439, 111.601566
2.107000, 0.028221, 0.035131, 0.035131, 0.591353, 16.059831, 120.720261, 112.469873, 111.282048, 111.532597
2.108000, 0.027975, 0.034822, 0.034822, 0.484193, 13.043485, 120.816028, 112.557745, 111.308146, 111.471258
2.109000, 0.027732, 0.034516, 0.034516, 0.397191, 10.595591, 120.910669, 112.647589, 111.338571, 111.417289
2.110000, 0.027491, 0.034213, 0.034213, 0.326549, 8.609016, 121.004157, 112.739319, 111.373167, 111.370439
2.111000, 0.027251, 0.033913, 0.033913, 0.269185, 6.996816, 121.096468, 112.832852, 111.411785, 111.330464
2.112000, 0.027014, 0.033617, 0.033617, 0.222596, 5.688431, 121.187575, 112.928110, 111.454278, 111.297127
2.113000, 0.026779, 0.033323, 0.033323, 0.184753, 4.626598, 121.277454, 113.025015, 111.500504, 111.270200
2.114000, 0.026546, 0.033032, 0.033032, 0.154007, 3.764846, 121.366079, 113.123491, 111.550326, 111.249463
2.115000, 0.026315, 0.032744, 0.032744, 0.129021, 3.065462, 121.453424, 113.223465, 111.603610, 111.234701
2.116000, 0.026086, 0.032458, 0.032458, 0.108710, 2.497840, 121.539464, 113.324866, 111.660229, 111.225706
2.117000, 0.025859, 0.032175, 0.032175, 0.092193, 2.037144, 121.624173, 113.427624, 111.720057, 111.222279
2.118000, 0.025634, 0.031895, 0.031895, 0.078755, 1.663218, 121.707526, 113.531673, 111.782972, 111.224224
2.119000, 0.025411, 0.031617, 0.031617, 0.067816, 1.359704, 121.789495, 113.636945, 111.848858, 111.231352
2.120000, 0.025190, 0.031342, 0.031342, 0.058905, 1.113330, 121.870056, 113.743379, 111.917599, 111.243483
2.121000, 0.024971, 0.031069, 0.031069, 0.051641, 0.913323, 121.949183, 113.850910, 111.989086, 111.260439
2.122000, 0.024754, 0.030798, 0.030798, 0.045713, 0.750944, 122.026848, 113.959480, 112.063212, 111.282048
2.123000, 0.024539, 0.030530, 0.030530, 0.040869, 0.619098, 122.103027, 114.069029, 112.139871, 111.308146
2.124000, 0.024325, 0.030265, 0.030265, 0.036906, 0.512029, 122.177692, 114.179499, 112.218963, 111.338571
2.125000, 0.024113, 0.030001, 0.030001, 0.033657, 0.425067, 122.250817, 114.290834, 112.300391, 111.373167
2.126000, 0.023904, 0.029740, 0.029740, 0.030989, 0.354420, 122.322376, 114.402981, 112.384058, 111.411785
2.127000, 0.023696, 0.029481, 0.029481, 0.028792, 0.297014, 122.392342, 114.515886, 112.469873, 111.454278
2.128000, 0.023490, 0.029225, 0.029225, 0.026977, 0.250352, 122.460687, 114.629496, 112.557745, 111.500504
2.129000, 0.023285, 0.028970, 0.028970, 0.025473, 0.212408, 122.527385, 114.743762, 112.647589, 111.550326
2.130000, 0.023083, 0.028718, 0.028718, 0.024222, 0.181541, 122.592408, 114.858634, 112.739319, 111.603610
2.131000, 0.022882, 0.028469, 0.028469, 0.023176, 0.156415, 122.655729, 114.974063, 112.832852, 111.660229
2.132000, 0.022683, 0.028221, 0.028221, 0.022296, 0.135949, 122.717321, 115.090003, 112.928110, 111.720057
2.133000, 0.022485, 0.027975, 0.027975, 0.021552, 0.119264, 122.777155, 115.206407, 113.025015, 111.782972
2.134000, 0.022290, 0.027732, 0.027732, 0.020918, 0.105649, 122.835205, 115.323231, 113.123491, 111.848858
2.135000, 0.022096, 0.027491, 0.027491, 0.020374, 0.094524, 122.891440, 115.440431, 113.223465, 111.917599
2.136000, 0.021904, 0.027251, 0.027251, 0.019903, 0.085422, 122.945834, 115.557963, 113.324866, 111.989086
2.137000, 0.021713, 0.027014, 0.027014, 0.019491, 0.077960, 122.998358, 115.675785, 113.427624, 112.063212
2.138000, 0.021524, 0.026779, 0.026779, 0.019128, 0.071831, 123.048983, 115.793857, 113.531673, 112.139871
2.139000, 0.021337, 0.026546, 0.026546, 0.018805, 0.066783, 123.097680, 115.912137, 113.636945, 112.218963
2.140000, 0.021151, 0.026315, 0.026315, 0.018514, 0.062614, 123.144419, 116.030587, 113.743379, 112.300391
2.141000, 0.020967, 0.026086, 0.026086, 0.018249, 0.059158, 123.189172, 116.149167, 113.850910, 112.384058
2.142000, 0.020785, 0.025859, 0.025859, 0.018007, 0.056281, 123.231909, 116.267840, 113.959480, 112.469873
2.143000, 0.020604, 0.025634, 0.025634, 0.017782, 0.053875, 123.272600, 116.386568, 114.069029, 112.557745
2.144000, 0.020425, 0.025411, 0.025411, 0.017572, 0.051852, 123.311214, 116.505315, 114.179499, 112.647589
2.145000, 0.020247, 0.025190, 0.025190, 0.017375, 0.050139, 123.347722, 116.624045, 114.290834, 112.739319
2.146000, 0.020071, 0.024971, 0.024971, 0.017187, 0.048679, 123.382092, 116.742723, 114.402981, 112.832852
2.147000, 0.019896, 0.024754, 0.024754, 0.017008, 0.047425, 123.414295, 116.861313, 114.515886, 112.928110
2.148000, 0.019723, 0.024539, 0.024539, 0.016836, 0.046339, 123.444298, 116.979783, 114.629496, 113.025015
2.149000, 0.019552, 0.024325, 0.024325, 0.016670, 0.045389, 123.472070, 117.098097, 114.743762, 113.123491
2.150000, 0.019381, 0.024113, 0.024113, 0.016509, 0.044551, 123.497579, 117.216225, 114.858634, 113.223465
2.151000, 0.019213, 0.023904, 0.023904, 0.016353, 0.043804, 123.520794, 117.334132, 114.974063, 113.324866
2.152000, 0.019046, 0.023696, 0.023696, 0.016200, 0.043131, 123.541682, 117.451788, 115.090003, 113.427624
2.153000, 0.018880, 0.023490, 0.023490, 0.016051, 0.042519, 123.560211, 117.569160, 115.206407, 113.531673
2.154000, 0.018716, 0.023285, 0.023285, 0.015905, 0.041957, 123.576348, 117.686218, 115.323231, 113.636945
2.155000, 0.018553, 0.023083, 0.023083, 0.015761, 0.041436, 123.590058, 117.802930, 115.440431, 113.743379
2.156000, 0.018392, 0.022882, 0.022882, 0.015619, 0.040949, 123.601310, 117.919267, 115.557963, 113.850910
2.157000, 0.018232, 0.022683, 0.022683, 0.015480, 0.040490, 123.610069, 118.035199, 115.675785, 113.959480
2.158000, 0.018073, 0.022485, 0.022485, 0.015342, 0.040055, 123.616301, 118.150697, 115.793857, 114.069029
2.159000, 0.017916, 0.022290, 0.022290, 0.015206, 0.039639, 123.619972, 118.265730, 115.912137, 114.179499
2.160000, 0.017760, 0.022096, 0.022096, 0.015072, 0.039239, 123.621046, 118.380272, 116.030587, 114.290834
2.161000, 0.017605, 0.021904, 0.021904, 0.014939, 0.038853, 123.619489, 118.494291, 116.149167, 114.402981
2.162000, 0.017452, 0.021713, 0.021713, 0.014808, 0.038479, 123.615265, 118.607762, 116.267840, 114.515886
2.163000, 0.017300, 0.021524, 0.021524, 0.014678, 0.038115, 123.608338, 118.720655, 116.386568, 114.629496
2.164000, 0.017150, 0.021337, 0.021337, 0.014549, 0.037760, 123.598672, 118.832944, 116.505315, 114.743762
2.165000, 0.017001, 0.021151, 0.021151, 0.014422, 0.037412, 123.586230, 118.944600, 116.624045, 114.858634
2.166000, 0.016853, 0.020967, 0.020967, 0.014296, 0.037071, 123.570976, 119.055596, 116.742723, 114.974063
2.167000, 0.016706, 0.020785, 0.020785, 0.014171, 0.036736, 123.552873, 119.165906, 116.861313, 115.090003
2.168000, 0.016561, 0.020604, 0.020604, 0.014048, 0.036406, 123.531881, 119.275502, 116.979783, 115.206407
2.169000, 0.016417, 0.020425, 0.020425, 0.013925, 0.036081, 123.507965, 119.384358, 117.098097, 115.323231
2.170000, 0.016274, 0.020247, 0.020247, 0.013804, 0.035760, 123.481084, 119.492448, 117.216225, 115.440431
2.171000, 0.016132, 0.020071, 0.020071, 0.013684, 0.035444, 123.451201, 119.599744, 117.334132, 115.557963
2.172000, 0.015992, 0.019896, 0.019896, 0.013564, 0.035131, 123.418276, 119.706222, 117.451788, 115.675785
2.173000, 0.015853, 0.019723, 0.019723, 0.013446, 0.034822, 123.382269, 119.811854, 117.569160, 115.793857
2.174000, 0.015715, 0.019552, 0.019552, 0.013329, 0.034516, 123.343141, 119.916615, 117.686218, 115.912137
2.175000, 0.015578, 0.019381, 0.019381, 0.013213, 0.034213, 123.300850, 120.020480, 117.802930, 116.030587
2.176000, 0.015443, 0.019213, 0.019213, 0.013098, 0.033913, 123.255356, 120.123421, 117.919267, 116.149167
2.177000, 0.015308, 0.019046, 0.019046, 0.012984, 0.033617, 123.206618, 120.225415, 118.035199, 116.267840
2.178000, 0.015175, 0.018880, 0.018880, 0.012871, 0.033323, 123.154595, 120.326434, 118.150697, 116.386568
2.179000, 0.015043, 0.018716, 0.018716, 0.012759, 0.033032, 123.099242, 120.426454, 118.265730, 116.505315
2.180000, 0.014912, 0.018553, 0.018553, 0.012648, 0.032744, 123.040519, 120.525449, 118.380272, 116.624045
2.181000, 0.014782, 0.018392, 0.018392, 0.012538, 0.032458, 122.978383, 120.623393, 118.494291, 116.742723
2.182000, 0.014654, 0.018232, 0.018232, 0.012429, 0.032175, 122.912788, 120.720261, 118.607762, 116.861313
2.183000, 0.014526, 0.018073, 0.018073, 0.012321, 0.031895, 122.843693, 120.816028, 118.720655, 116.979783
2.184000, 0.014400, 0.017916, 0.017916, 0.012213, 0.031617, 122.771051, 120.910669, 118.832944, 117.098097
2.185000, 0.014275, 0.017760, 0.017760, 0.012107, 0.031342, 122.694819, 121.004157, 118.944600, 117.216225
2.186000, 0.014150, 0.017605, 0.017605, 0.012002, 0.031069, 122.614951, 121.096468, 119.055596, 117.334132
2.187000, 0.014027, 0.017452, 0.017452, 0.011897, 0.030798, 122.531400, 121.187575, 119.165906, 117.451788
2.188000, 0.013905, 0.017300, 0.017300, 0.011794, 0.030530, 122.444122, 121.277454, 119.275502, 117.569160
2.189000, 0.013784, 0.017150, 0.017150, 0.011691, 0.030265, 122.353068, 121.366079, 119.384358, 117.686218
2.190000, 0.013664, 0.017001, 0.017001, 0.011590, 0.030001, 122.258191, 121.453424, 119.492448, 117.802930
2.191000, 0.013546, 0.016853, 0.016853, 0.011489, 0.029740, 122.159444, 121.539464, 119.599744, 117.919267
2.192000, 0.013428, 0.016706, 0.016706, 0.011389, 0.029481, 122.056777, 121.624173, 119.706222, 118.035199
2.193000, 0.013311, 0.016561, 0.016561, 0.011290, 0.029225, 121.950143, 121.707526, 119.811854, 118.150697
2.194000, 0.013195, 0.016417, 0.016417, 0.011191, 0.028970, 121.839492, 121.789495, 119.916615, 118.265730
2.195000, 0.013080, 0.016274, 0.016274, 0.011094, 0.028718, 121.724774, 121.870056, 120.020480, 118.380272
2.196000, 0.012966, 0.016132, 0.016132, 0.010998, 0.028468, 121.605937, 121.949183, 120.123421, 118.494291
2.197000, 0.012854, 0.015992, 0.015992, 0.010902, 0.028221, 121.482932, 122.026848, 120.225415, 118.607762
2.198000, 0.012742, 0.015853, 0.015853, 0.010807, 0.027975, 121.355707, 122.103027, 120.326434, 118.720655
2.199000, 0.012631, 0.015715, 0.015715, 0.010713, 0.027732, 121.224209, 122.177692, 120.426454, 118.832944
2.200000, 0.012521, 0.015578, 0.015578, 0.010620, 0.027491, 121.088385, 122.250817, 120.525449, 118.944600
2.201000, 0.012412, 0.015443, 0.015443, 0.010527, 0.027251, 120.948183, 122.322376, 120.623393, 119.055596
2.202000, 0.012304, 0.015308, 0.015308, 0.010436, 0.027014, 120.803548, 122.392342, 120.720261, 119.165906
2.203000, 0.012197, 0.015175, 0.015175, 0.010345, 0.026779, 120.654426, 122.460687, 120.816028, 119.275502
2.204000, 0.012091, 0.015043, 0.015043, 0.010255, 0.026546, 120.500763, 122.527385, 120.910669, 119.384358
2.205000, 0.011986, 0.014912, 0.014912, 0.010166, 0.026315, 120.342501, 122.592408, 121.004157, 119.492448
2.206000, 0.011882, 0.014782, 0.014782, 0.010077, 0.026086, 120.179585, 122.655729, 121.096468, 119.599744
2.207000, 0.011778, 0.014654, 0.014654, 0.009990, 0.025859, 120.011959, 122.717321, 121.187575, 119.706222
2.208000, 0.011676, 0.014526, 0.014526, 0.009903, 0.025634, 119.839564, 122.777155, 121.277454, 119.811854
2.209000, 0.011574, 0.014400, 0.014400, 0.009817, 0.025411, 119.662342, 122.835205, 121.366079, 119.916615
2.210000, 0.011473, 0.014275, 0.014275, 0.009731, 0.025190, 119.480235, 122.891440, 121.453424, 120.020480
2.211000, 0.011374, 0.014150, 0.014150, 0.009647, 0.024971, 119.293184, 122.945834, 121.539464, 120.123421
2.212000, 0.011275, 0.014027, 0.014027, 0.009563, 0.024754, 119.101127, 122.998358, 121.624173, 120.225415
2.213000, 0.011177, 0.013905, 0.013905, 0.009479, 0.024539, 118.904005, 123.048983, 121.707526, 120.326434
2.214000, 0.011079, 0.013784, 0.013784, 0.009397, 0.024325, 118.701756, 123.097680, 121.789495, 120.426454
2.215000, 0.010983, 0.013664, 0.013664, 0.009315, 0.024113, 118.494318, 123.144419, 121.870056, 120.525449
2.216000, 0.010887, 0.013546, 0.013546, 0.009234, 0.023904, 118.281629, 123.189172, 121.949183, 120.623393
2.217000, 0.010793, 0.013428, 0.013428, 0.009154, 0.023696, 118.063624, 123.231909, 122.026848, 120.720261
2.218000, 0.010699, 0.013311, 0.013311, 0.009074, 0.023490, 117.840240, 123.272600, 122.103027, 120.816028
2.219000, 0.010606, 0.013195, 0.013195, 0.008995, 0.023285, 117.611412, 123.311214, 122.177692, 120.910669
2.220000, 0.010513, 0.013080, 0.013080, 0.008917, 0.023083, 117.377074, 123.347722, 122.250817, 121.004157
2.221000, 0.010422, 0.012966, 0.012966, 0.008839, 0.022882, 117.137160, 123.382092, 122.322376, 121.096468
2.222000, 0.010331, 0.012854, 0.012854, 0.008763, 0.022683, 116.891604, 123.414295, 122.392342, 121.187575
2.223000, 0.010241, 0.012742, 0.012742, 0.008686, 0.022485, 116.640337, 123.444298, 122.460687, 121.277454
2.224000, 0.010152, 0.012631, 0.012631, 0.008611, 0.022290, 116.383291, 123.472070, 122.527385, 121.366079
2.225000, 0.010064, 0.012521, 0.012521, 0.008536, 0.022096, 116.120397, 123.497579, 122.592408, 121.453424
2.226000, 0.009976, 0.012412, 0.012412, 0.008462, 0.021904, 115.851584, 123.520794, 122.655729, 121.539464
2.227000, 0.009890, 0.012304, 0.012304, 0.008388, 0.021713, 115.576783, 123.541682, 122.717321, 121.624173
2.228000, 0.009804, 0.012197, 0.012197, 0.008315, 0.021524, 115.295921, 123.560211, 122.777155, 121.707526
2.229000, 0.009718, 0.012091, 0.012091, 0.008243, 0.021337, 115.008926, 123.576348, 122.835205, 121.789495
2.230000, 0.009634, 0.011986, 0.011986, 0.008171, 0.021151, 114.715726, 123.590059, 122.891440, 121.870056
2.231000, 0.009550, 0.011882, 0.011882, 0.008100, 0.020967, 114.416246, 123.601310, 122.945834, 121.949183
2.232000, 0.009467, 0.011778, 0.011778, 0.008029, 0.020785, 114.110411, 123.610069, 122.998358, 122.026848
2.233000, 0.009384, 0.011676, 0.011676, 0.007960, 0.020604, 113.798147, 123.616301, 123.048983, 122.103027
2.234000, 0.009303, 0.011574, 0.011574, 0.007890, 0.020425, 113.479376, 123.619972, 123.097680, 122.177692
2.235000, 0.009222, 0.011473, 0.011473, 0.007822, 0.020247, 113.154022, 123.621046, 123.144419, 122.250817
2.236000, 0.009142, 0.011374, 0.011374, 0.007754, 0.020071, 112.822006, 123.619489, 123.189172, 122.322376
2.237000, 0.009062, 0.011275, 0.011275, 0.007686, 0.019896, 112.483249, 123.615265, 123.231909, 122.392342
2.238000, 0.008983, 0.011177, 0.011177, 0.007619, 0.019723, 112.137673, 123.608338, 123.272600, 122.460687
2.239000, 0.008905, 0.011079, 0.011079, 0.007553, 0.019552, 111.785195, 123.598672, 123.311214, 122.527385
2.240000, 0.008828, 0.010983, 0.010983, 0.007487, 0.019381, 111.425735, 123.586230, 123.347722, 122.592408
2.241000, 0.008751, 0.010887, 0.010887, 0.007422, 0.019213, 111.059210, 123.570976, 123.382092, 122.655729
2.242000, 0.008675, 0.010793, 0.010793, 0.007358, 0.019046, 110.685537, 123.552873, 123.414295, 122.717321
2.243000, 0.008599, 0.010699, 0.010699, 0.007294, 0.018880, 110.304631, 123.531882, 123.444298, 122.777155
2.244000, 0.008524, 0.010606, 0.010606, 0.007230, 0.018716, 109.916407, 123.507965, 123.472070, 122.835205
2.245000, 0.008450, 0.010513, 0.010513, 0.007167, 0.018553, 109.520780, 123.481084, 123.497579, 122.891440
2.246000, 0.008377, 0.010422, 0.010422, 0.007105, 0.018392, 109.117662, 123.451201, 123.520794, 122.945834
2.247000, 0.008304, 0.010331, 0.010331, 0.007043, 0.018232, 108.706965, 123.418276, 123.541682, 122.998358
2.248000, 0.008232, 0.010241, 0.010241, 0.006982, 0.018073, 108.288600, 123.382269, 123.560211, 123.048983
2.249000, 0.008160, 0.010152, 0.010152, 0.006921, 0.017916, 107.862477, 123.343141, 123.576348, 123.097680
2.250000, 0.008089, 0.010064, 0.010064, 0.006861, 0.017760, 107.428505, 123.300850, 123.590059, 123.144419
2.251000, 0.008019, 0.009976, 0.009976, 0.006801, 0.017605, 106.986593, 123.255356, 123.601310, 123.189172
2.252000, 0.007949, 0.009890, 0.009890, 0.006742, 0.017452, 106.536646, 123.206618, 123.610069, 123.231909
2.253000, 0.007880, 0.009804, 0.009804, 0.006683, 0.017300, 106.078572, 123.154595, 123.616301, 123.272600
2.254000, 0.007811, 0.009718, 0.009718, 0.006625, 0.017150, 105.612275, 123.099242, 123.619972, 123.311214
2.255000, 0.007743, 0.009634, 0.009634, 0.006567, 0.017001, 105.137659, 123.040520, 123.621046, 123.347722
2.256000, 0.007676, 0.009550, 0.009550, 0.006510, 0.016853, 104.654626, 122.978383, 123.619489, 123.382092
2.257000, 0.007609, 0.009467, 0.009467, 0.006454, 0.016706, 104.163080, 122.912788, 123.615265, 123.414295
2.258000, 0.007543, 0.009384, 0.009384, 0.006398, 0.016561, 103.662920, 122.843693, 123.608338, 123.444298
2.259000, 0.007477, 0.009303, 0.009303, 0.006342, 0.016417, 103.154045, 122.771051, 123.598672, 123.472070
2.260000, 0.007412, 0.009222, 0.009222, 0.006287, 0.016274, 102.636356, 122.694819, 123.586230, 123.497579
2.261000, 0.007348, 0.009142, 0.009142, 0.006232, 0.016132, 102.109748, 122.614951, 123.570976, 123.520794
2.262000, 0.007284, 0.009062, 0.009062, 0.006178, 0.015992, 101.574119, 122.531400, 123.552873, 123.541682
2.263000, 0.007220, 0.008983, 0.008983, 0.006124, 0.015853, 101.029362, 122.444122, 123.531882, 123.560211
2.264000, 0.007158, 0.008905, 0.008905, 0.006071, 0.015715, 100.475373, 122.353068, 123.507965, 123.576348
2.265000, 0.007095, 0.008828, 0.008828, 0.006018, 0.015578, 99.912045, 122.258191, 123.481084, 123.590059
2.266000, 0.007034, 0.008751, 0.008751, 0.005966, 0.015443, 99.339268, 122.159444, 123.451201, 123.601310
2.267000, 0.006972, 0.008675, 0.008675, 0.005914, 0.015308, 98.756933, 122.056777, 123.418276, 123.610069
2.268000, 0.006912, 0.008599, 0.008599, 0.005862, 0.015175, 98.164929, 121.950143, 123.382269, 123.616301
2.269000, 0.006852, 0.008524, 0.008524, 0.005811, 0.015043, 97.563145, 121.839492, 123.343141, 123.619972
2.270000, 0.006792, 0.008450, 0.008450, 0.005761, 0.014912, 96.951467, 121.724774, 123.300850, 123.621046
2.271000, 0.006733, 0.008377, 0.008377, 0.005711, 0.014782, 96.329780, 121.605937, 123.255356, 123.619489
2.272000, 0.006674, 0.008304, 0.008304, 0.005661, 0.014654, 95.697970, 121.482932, 123.206618, 123.615265
2.273000, 0.006616, 0.008232, 0.008232, 0.005612, 0.014526, 95.055918, 121.355707, 123.154595, 123.608338
2.274000, 0.006559, 0.008160, 0.008160, 0.005563, 0.014400, 94.403508, 121.224209, 123.099242, 123.598672
2.275000, 0.006502, 0.008089, 0.008089, 0.005514, 0.014275, 93.740618, 121.088385, 123.040520, 123.586230
2.276000, 0.006445, 0.008019, 0.008019, 0.005466, 0.014150, 93.067128, 120.948183, 122.978383, 123.570976
2.277000, 0.006389, 0.007949, 0.007949, 0.005419, 0.014027, 92.382917, 120.803548, 122.912788, 123.552873
2.278000, 0.006333, 0.007880, 0.007880, 0.005372, 0.013905, 91.687860, 120.654427, 122.843693, 123.531882
2.279000, 0.006278, 0.007811, 0.007811, 0.005325, 0.013784, 90.981832, 120.500763, 122.771051, 123.507965
2.280000, 0.006224, 0.007743, 0.007743, 0.005279, 0.013664, 90.264708, 120.342501, 122.694819, 123.481084
2.281000, 0.006170, 0.007676, 0.007676, 0.005233, 0.013546, 89.536359, 120.179585, 122.614951, 123.451201
2.282000, 0.006116, 0.007609, 0.007609, 0.005187, 0.013428, 88.796657, 120.011959, 122.531400, 123.418276
2.283000, 0.006063, 0.007543, 0.007543, 0.005142, 0.013311, 88.045470, 119.839564, 122.444122, 123.382269
2.284000, 0.006010, 0.007477, 0.007477, 0.005097, 0.013195, 87.282667, 119.662342, 122.353068, 123.343141
2.285000, 0.005958, 0.007412, 0.007412, 0.005053, 0.013080, 86.508115, 119.480235, 122.258191, 123.300850
2.286000, 0.005906, 0.007348, 0.007348, 0.005009, 0.012966, 85.721679, 119.293184, 122.159444, 123.255356
2.287000, 0.005854, 0.007284, 0.007284, 0.004965, 0.012854, 84.923222, 119.101127, 122.056777, 123.206618
2.288000, 0.005804, 0.007220, 0.007220, 0.004922, 0.012742, 84.112606, 118.904005, 121.950143, 123.154595
2.289000, 0.005753, 0.007158, 0.007158, 0.004879, 0.012631, 83.289693, 118.701756, 121.839492, 123.099242
2.290000, 0.005703, 0.007095, 0.007095, 0.004837, 0.012521, 82.454340, 118.494318, 121.724774, 123.040520
2.291000, 0.005653, 0.007034, 0.007034, 0.004795, 0.012412, 81.606407, 118.281629, 121.605937, 122.978383
2.292000, 0.005604, 0.006972, 0.006972, 0.004753, 0.012304, 80.745748, 118.063624, 121.482932, 122.912788
2.293000, 0.005555, 0.006912, 0.006912, 0.004712, 0.012197, 79.872219, 117.840240, 121.355707, 122.843693
2.294000, 0.005507, 0.006852, 0.006852, 0.004671, 0.012091, 78.985672, 117.611412, 121.224209, 122.771051
2.295000, 0.005459, 0.006792, 0.006792, 0.004630, 0.011986, 78.085958, 117.377074, 121.088385, 122.694819
2.296000, 0.005412, 0.006733, 0.006733, 0.004590, 0.011882, 77.172927, 117.137160, 120.948183, 122.614951
2.297000, 0.005365, 0.006674, 0.006674, 0.004550, 0.011778, 76.246426, 116.891604, 120.803548, 122.531400
2.298000, 0.005318, 0.006616, 0.006616, 0.004510, 0.011676, 75.306303, 116.640337, 120.654427, 122.444122
2.299000, 0.005272, 0.006559, 0.006559, 0.004471, 0.011574, 74.352401, 116.383291, 120.500763, 122.353068
2.300000, 0.005226, 0.006502, 0.006502, 0.004432, 0.011473, 73.384564, 116.120397, 120.342501, 122.258191
2.301000, 0.005180, 0.006445, 0.006445, 0.004394, 0.011374, 72.402632, 115.851584, 120.179585, 122.159444
2.302000, 0.005135, 0.006389, 0.006389, 0.004356, 0.011275, 71.406445, 115.576783, 120.011959, 122.056777
2.303000, 0.005091, 0.006333, 0.006333, 0.004318, 0.011177, 70.395841, 115.295921, 119.839564, 121.950143
2.304000, 0.005046, 0.006278, 0.006278, 0.004280, 0.011079, 69.370655, 115.008926, 119.662342, 121.839492
2.305000, 0.005002, 0.006224, 0.006224, 0.004243, 0.010983, 68.330721, 114.715726, 119.480235, 121.724774
2.306000, 0.004959, 0.006170, 0.006170, 0.004206, 0.010887, 67.275872, 114.416246, 119.293184, 121.605937
2.307000, 0.004916, 0.006116, 0.006116, 0.004169, 0.010793, 66.205939, 114.110411, 119.101127, 121.482932
2.308000, 0.004873, 0.006063, 0.006063, 0.004133, 0.010699, 65.120749, 113.798147, 118.904005, 121.355707
2.309000, 0.004831, 0.006010, 0.006010, 0.004097, 0.010606, 64.020129, 113.479376, 118.701756, 121.224209
2.310000, 0.004789, 0.005958, 0.005958, 0.004061, 0.010513, 62.903904, 113.154022, 118.494318, 121.088385
2.311000, 0.004747, 0.005906, 0.005906, 0.004026, 0.010422, 61.771896, 112.822006, 118.281629, 120.948183
2.312000, 0.004706, 0.005854, 0.005854, 0.003991, 0.010331, 60.623928, 112.483249, 118.063624, 120.803548
2.313000, 0.004665, 0.005804, 0.005804, 0.003956, 0.010241, 59.459817, 112.137673, 117.840240, 120.654427
2.314000, 0.004624, 0.005753, 0.005753, 0.003922, 0.010152, 58.279380, 111.785195, 117.611412, 120.500763
2.315000, 0.004584, 0.005703, 0.005703, 0.003888, 0.010064, 57.082433, 111.425735, 117.377074, 120.342501
2.316000, 0.004544, 0.005653, 0.005653, 0.003854, 0.009976, 55.868787, 111.059210, 117.137160, 120.179585
2.317000, 0.004504, 0.005604, 0.005604, 0.003820, 0.009890, 54.638255, 110.685537, 116.891604, 120.011959
2.318000, 0.004465, 0.005555, 0.005555, 0.003787, 0.009804, 53.390645, 110.304631, 116.640337, 119.839564
2.319000, 0.004426, 0.005507, 0.005507, 0.003754, 0.009718, 52.125763, 109.916407, 116.383291, 119.662342
2.320000, 0.004388, 0.005459, 0.005459, 0.003722, 0.009634, 50.843414, 109.520780, 116.120397, 119.480235
2.321000, 0.004350, 0.005412, 0.005412, 0.003689, 0.009550, 49.543401, 109.117662, 115.851584, 119.293184
2.322000, 0.004312, 0.005365, 0.005365, 0.003657, 0.009467, 48.225523, 108.706965, 115.576783, 119.101127
2.323000, 0.004274, 0.005318, 0.005318, 0.003625, 0.009384, 46.889579, 108.288600, 115.295921, 118.904005
2.324000, 0.004237, 0.005272, 0.005272, 0.003594, 0.009303, 45.535364, 107.862477, 115.008926, 118.701756
2.325000, 0.004200, 0.005226, 0.005226, 0.003563, 0.009222, 44.162672, 107.428505, 114.715726, 118.494318
2.326000, 0.004164, 0.005180, 0.005180, 0.003532, 0.009142, 42.771295, 106.986593, 114.416246, 118.281629
2.327000, 0.004128, 0.005135, 0.005135, 0.003501, 0.009062, 41.361021, 106.536646, 114.110411, 118.063624
2.328000, 0.004092, 0.005091, 0.005091, 0.003470, 0.008983, 39.931637, 106.078572, 113.798147, 117.840240
2.329000, 0.004056, 0.005046, 0.005046, 0.003440, 0.008905, 38.482928, 105.612275, 113.479376, 117.611412
2.330000, 0.004021, 0.005002, 0.005002, 0.003410, 0.008828, 37.014675, 105.137659, 113.154022, 117.377074
2.331000, 0.003986, 0.004959, 0.004959, 0.003381, 0.008751, 35.526658, 104.654626, 112.822006, 117.137160
2.332000, 0.003951, 0.004916, 0.004916, 0.003351, 0.008675, 34.018655, 104.163080, 112.483249, 116.891604
